"Silty clay"||"107342231"|"109192523"
"Silty clay loam"||"107342239"|"109193128"
|"Cobbles"|"107342242"|"109193164"
"Silty clay loam"||"107342249"|"109193148"
|"Cobbles"|"107342251"|"109193130"
"Silty clay"||"107342253"|"109192907"
|"Material"|"107342261"|"109193054"
|"Bedrock"|"107342263"|"109193109"
"Silt loam"||"107342270"|"109193112"
"Silty clay loam"||"107342272"|"109192759"
"Silty clay"||"107342280"|"109192786"
"Silty clay loam"||"107342282"|"109192928"
"Silt loam"||"107342288"|"109192480"
"Clay loam"||"107342290"|"109192479"
"Loam"||"107342297"|"109192796"
"Loamy sand"||"107342299"|"109192489"
"Sand"||"107342306"|"109192795"
"Silty clay loam"||"107342308"|"109192497"
"Sandy loam"||"107342315"|"109192648"
"Sand"||"107342317"|"109192940"
"Silty clay loam"||"107342324"|"109192803"
"Sandy loam"||"107342294"|"109192938"
"Sand"||"107342295"|"109192645"
"Silty clay loam"||"107342309"|"109192653"
"Silty clay loam"||"107342310"|"109192498"
"Silty clay loam"||"107342311"|"109192801"
"Sandy loam"||"107342312"|"109192649"
"Sandy loam"||"107342313"|"109192647"
"Sandy loam"||"107342314"|"109192493"
"Silty clay loam"||"107342325"|"109192804"
"Clay loam"||"107342319"|"109192492"
"Loamy sand"||"107342320"|"109192798"
"Fine sandy loam"||"107342321"|"109192799"
"Silt loam"||"107342322"|"109192800"
"Silty clay loam"||"107342326"|"109192499"
