"2Bk1"|2|"B"||1|30|36|45|50|74|90|20|38|45|0|0|0|7|13|13|64|69|79|63|68|78|48|54|64|13|16|21|85|90|98|4.5|4.5|5|12|12|15|16.2|16.2|18|27.3|32.3|35|25|25|25|0|6|13|0|3|10|0|3|5|2|4|6|0|0|0|0.3|0.5|0.7||||1.59|1.62|1.64||||1.6|1.63|1.65|2.71|14.11|77|141|0.06|0.07|0.08|8|10|12.8|5.2|7.2|9.9|1.3|2.6|4.4|25|27|32|0|0.2|0.4|0|16|19|0|3|3|0|0|0|".05"|".15"|10|20|50|0|0|0|0|0|0|0|0|0|2|3.7|5.6||||40.7|42.4|44.3|7.9|8.2|8.4||||||||||0|0|0|||||||||||||||||||||"18294239"|"53530760"
"2Bk2"|2|"B"||2|50|74|90|90|140|200|40|66|110|0|2|3|12|12|17|40|47|63|38|45|61|29|35|50|8|11|17|85|90|98|4.5|4.5|5|12|12|15|16.2|16.2|18|27.3|32.3|35|25|25|25|0|6|13|0|3|10|0|3|5|2|4|6|0|0|0|0.3|0.5|0.7||||1.59|1.62|1.64||||1.6|1.63|1.65|2.71|14.11|77|141|0.06|0.07|0.08|5|7.2|10.3|3.2|5.2|8|0.8|1.9|3.5|16|19|26|0|0.1|0.3|0|16|18|0|3|3|0|0|0|".05"|".15"|10|20|50|0|0|0|0|0|0|0|0|0|2|3.7|5.6||||40.7|42.4|44.3|7.9|8.2|8.4||||||||||0|0|0|||||||||||||||||||||"18294239"|"53530761"
"H1"||"H"||1||0|||23|||||0|0|0|0|0|0|100|100|100|100|100|100|95|97.5|100|95|97.5|100||5|||0|||0|||0|||0.5|||4.5|||37||||||||40|58|65||0||6|7.5|9||||1|1.1|1.2||||1.16|1.26|1.31||1.41|7|14.11|0.08|0.1|0.12|||||36.7|||34.3|||53||3|4.5|5.9|70|85|100|30|40|50|37|51|66|".10"|".10"|0|0|0|0|0|0|0|0|0|0|0|0|5|10|15|5|11|15||||4.5|5.3|6|||||||||||||||||||||||||||||||||"18294115"|"53530353"
"H2"||"H"||2||23|||94|||||0|0|0|0|0|0|100|100|100|90|95|100|90|95|100|70|82.5|95||5|||0|||0|||0|||0.5|||4.5|||37||||||||40|58|80||0||5|6|7||||0.9|1.03|1.15||||0.95|1.08|1.2||0.42|2.3|4.23|0.06|0.08|0.1|||||34.9|||31.1|||55||0|1.5|2.9|80|85|90|15|20|25|16|26|39|".10"|".10"|0|0|0|0|0|0|0|0|0|0|0|0|2|6|10|2|8|10||||4.5|5.3|6|||||||||||||||||||||||||||||||||"18294115"|"53530354"
"H3"||"H"||3||94|||152|||||0|0|0|15|18|20|85|90|95|80|85|90|75|82.5|90|70|77.5|85||5|||0.2|||0.3|||0.6|||1.6|||2.3|||45||||||||50|50|65||0||2|4|6||||1.15|1.2|1.25||||1.22|1.27|1.33||0.42|0.9|1.41|0.08|0.1|0.12|||||28.7|||24.4|||42||0|1.5|2.9|80|85|90|15|20|25|16|24|33|".05"|".10"|0|0|0|0|0|0|0|0|0|0|0|0|2|6|10|2|8|10||||4.5|5.3|6|||||||||||||||||||||||||||||||||"18294115"|"53530355"
"H1"||"H"||1||0|||23|||||0|0|0|0|0|0|100|100|100|100|100|100|95|97.5|100|95|97.5|100||5|||0|||0|||0|||0.5|||4.5|||37||||||||40|58|65||0||6|7.5|9||||1|1.1|1.2||||1.16|1.26|1.31||1.41|7|14.11|0.08|0.1|0.12|||||36.7|||34.3|||53||3|4.5|5.9|70|85|100|30|40|50|37|51|66|".10"|".10"|0|0|0|0|0|0|0|0|0|0|0|0|5|10|15|5|11|15||||4.5|5.3|6|||||||||||||||||||||||||||||||||"18294060"|"53530200"
"H2"||"H"||2||23|||94|||||0|0|0|0|0|0|100|100|100|90|95|100|90|95|100|70|82.5|95||5|||0|||0|||0|||0.5|||4.5|||37||||||||40|58|80||0||5|6|7||||0.9|1.03|1.15||||0.95|1.08|1.2||0.42|2.3|4.23|0.06|0.08|0.1|||||34.9|||31.1|||55||0|1.5|2.9|80|85|90|15|20|25|16|26|39|".10"|".10"|0|0|0|0|0|0|0|0|0|0|0|0|2|6|10|2|8|10||||4.5|5.3|6|||||||||||||||||||||||||||||||||"18294060"|"53530201"
"H3"||"H"||3||94|||152|||||0|0|0|15|18|20|85|90|95|80|85|90|75|82.5|90|70|77.5|85||5|||0.2|||0.3|||0.6|||1.6|||2.3|||45||||||||40|50|65||0||2|4|6||||1.15|1.2|1.25||||1.22|1.27|1.33||0.42|0.9|1.41|0.08|0.1|0.12|||||28.7|||24.4|||42||0|1.5|2.9|80|85|90|15|20|25|16|24|33|".05"|".10"|0|0|0|0|0|0|0|0|0|0|0|0|2|6|10|2|8|10||||4.5|5.3|6|||||||||||||||||||||||||||||||||"18294060"|"53530202"
"Bto1"||"B"||1|20|38|40|50|89|100||51||0|0|0|0|0|0|100|100|100|100|100|100|96|98|100|86|88|92|6|17|22|0.4|1|2|0.6|1|3|0.9|1|3|1.9|5|5|2.2|9|9|38|47|58|20|29|30|18|18|18|34|36|40|0|0|0|0.3|0.6|1||||1.2|1.33|1.5||||1.29|1.42|1.59||1.41|2.5|4.23|0.05|0.12|0.16||||32|32.8|34.3|18.4|19.8|22.4|41|47|52|1.7|2.1|2.9|42|45|50|24|26|28|20|23|28|".37"|".37"|0|0|0|0|0|0|2|5|7|0|1|2|7.5|9.9|13.7||||5.1|8.9|21.7|6|6.5|7.8|5.9|6.1|6.8|||||||4.4|8.6|11.9|||||||||||||||||||||"18294073"|"53530228"
"Bto2"||"B"||2|50|89|100|100|163|170||74||0|0|0|0|0|0|100|100|100|100|100|100|96|98|100|86|88|92|6|17|22|0.4|1|2|0.6|1|3|0.9|1|3|1.9|5|5|2.2|9|9|38|47|58|20|29|30|18|18|18|34|36|40|0|0|0|0.3|0.6|1||||1.2|1.33|1.5||||1.29|1.42|1.59||1.41|2.5|4.23|0.05|0.12|0.16||||32|32.8|34.3|18.4|19.8|22.4|41|47|52|1.7|2.1|2.9|42|45|50|24|26|28|20|23|28|".37"|".37"|0|0|0|0|0|0|2|5|7|0|1|2|7.5|9.9|13.7||||5.1|8.9|21.7|6|6.5|7.8|5.9|6.1|6.8|||||||4.4|8.6|11.9|||||||||||||||||||||"18294073"|"53530229"
"Bto3"||"B"||3|100|163|170|170|183|200||20||0|0|0|0|0|0|100|100|100|100|100|100|96|98|100|86|88|92|6|17|22|0.4|1|2|0.6|1|3|0.9|1|3|1.9|5|5|2.2|9|9|38|47|58|20|29|30|18|18|18|34|36|40|0|0|0|0.3|0.6|1||||1.2|1.33|1.5||||1.29|1.42|1.59||1.41|2.5|4.23|0.05|0.12|0.16||||32|32.8|34.3|18.4|19.8|22.4|41|47|52|1.7|2.1|2.9|42|45|50|24|26|28|20|23|28|".37"|".37"|0|0|0|0|0|0|2|5|7|0|1|2|7.5|9.9|13.7||||5.1|8.9|21.7|6|6.5|7.8|5.9|6.1|6.8|||||||4.4|8.6|11.9|||||||||||||||||||||"18294073"|"53530230"
"Ap1"||"A"||1|0|0|0|10|18|20||18||0|0|0|0|0|0|100|100|100|100|100|100|96|98|100|87|89|93|6|17|18|0.4|1|1|0.6|1|1|0.9|1|1|1.9|4|4|2.2|10|11|42|47|56|30|30|39|12|17|17|34|36|40|0|0|0|1|2.5|4||||1|1.25|1.4||||1.1|1.35|1.5||4.23|9|14|0.05|0.1|0.14||||31.8|33.3|35.2|18.1|20.7|24.2|43|49|58|2|2.7|3.5|44|49|56|24|26|28|21|25|30|".32"|".32"|0|0|0|0|0|0|2|4|5|0|1|2|9.5|13.3|18.1||||3.9|10.7|26.1|5.5|6.5|7.8|5.9|6.1|7|||||||6.1|12.1|18.1|||||||||||||||||||||"18294073"|"53530231"
"Ap2"||"A"||2|10|18|20|20|38|40||20||0|0|0|0|0|0|100|100|100|100|100|100|96|98|100|87|89|93|6|17|18|0.4|1|1|0.6|1|1|0.9|1|1|1.9|4|4|2.2|10|11|42|47|56|30|30|39|12|17|17|34|36|40|0|0|0|1|2.5|4||||1|1.25|1.4||||1.1|1.35|1.5||4.23|9|14|0.05|0.1|0.14||||31.8|33.3|35.2|18.1|20.7|24.2|43|49|58|2|2.7|3.5|44|49|56|24|26|28|21|25|30|".32"|".32"|0|0|0|0|0|0|2|4|5|0|1|2|9.5|13.3|18.1||||3.9|10.7|26.1|5.5|6.5|7.8|5.9|6.1|7|||||||6.1|12.1|18.1|||||||||||||||||||||"18294073"|"53530232"
"Ap1"||"A"||1|0|0|0|10|18|20||18||0|0|0|0|0|0|100|100|100|100|100|100|96|98|100|87|89|93|6|17|18|0.4|1|1|0.6|1|1|0.9|1|1|1.9|4|4|2.2|10|11|42|47|56|30|30|39|12|17|17|34|36|40|0|0|0|1|2.5|4||||1.35|1.38|1.4||||1.46|1.49|1.53|2.61|4.23|9|14|0.05|0.1|0.14||||32.9|34.5|36.5|20|22.8|26.7|44|45|46|2|2.7|3.5|44|49|56|24|26|28|21|25|30|".32"|".32"|0|0|0|0|0|0|2|4|5|0|1|2|9.5|13.3|18.1||||3.9|10.7|26.1|5.5|6.5|7.8|5.9|6.1|7|||||||6.1|12.1|18.1|||||||||||||||||||||"18294181"|"53530571"
"Bto1"||"B"||1|20|38|40|50|89|100||51||0|0|0|0|0|0|100|100|100|100|100|100|96|98|100|86|88|92|6|17|22|0.4|1|2|0.6|1|3|0.9|1|3|1.9|5|5|2.2|9|9|38|47|58|20|29|30|18|18|18|34|36|40|0|0|0|0.3|0.6|1||||1.12|1.16|1.19||||1.19|1.23|1.26|2.64|1.41|2.5|4.23|0.05|0.12|0.16||||30.5|31.3|32.7|16.1|17.3|19.5|52|53|54|1.7|2.1|2.9|42|45|50|24|26|28|20|23|28|".37"|".37"|0|0|0|0|0|0|2|5|7|0|1|2|7.5|9.9|13.7||||5.1|8.9|21.7|6|6.5|7.8|5.9|6.1|6.8|||||||4.4|8.6|11.9|||||||||||||||||||||"18294181"|"53530572"
"Ap2"||"A"||2|10|18|20|20|38|40||20||0|0|0|0|0|0|100|100|100|100|100|100|96|98|100|87|89|93|6|17|18|0.4|1|1|0.6|1|1|0.9|1|1|1.9|4|4|2.2|10|11|42|47|56|30|30|39|12|17|17|34|36|40|0|0|0|1|2.5|4||||1.35|1.38|1.4||||1.46|1.49|1.53|2.61|4.23|9|14|0.05|0.1|0.14||||32.9|34.5|36.5|20|22.8|26.7|44|45|46|2|2.7|3.5|44|49|56|24|26|28|21|25|30|".32"|".32"|0|0|0|0|0|0|2|4|5|0|1|2|9.5|13.3|18.1||||3.9|10.7|26.1|5.5|6.5|7.8|5.9|6.1|7|||||||6.1|12.1|18.1|||||||||||||||||||||"18294181"|"53530573"
"Bto2"||"B"||2|50|89|100|100|163|170||74||0|0|0|0|0|0|100|100|100|100|100|100|96|98|100|86|88|92|6|17|22|0.4|1|2|0.6|1|3|0.9|1|3|1.9|5|5|2.2|9|9|38|47|58|20|29|30|18|18|18|34|36|40|0|0|0|0.3|0.6|1||||1.12|1.16|1.19||||1.19|1.23|1.26|2.64|1.41|2.5|4.23|0.05|0.12|0.16||||30.5|31.3|32.7|16.1|17.3|19.5|52|53|54|1.7|2.1|2.9|42|45|50|24|26|28|20|23|28|".37"|".37"|0|0|0|0|0|0|2|5|7|0|1|2|7.5|9.9|13.7||||5.1|8.9|21.7|6|6.5|7.8|5.9|6.1|6.8|||||||4.4|8.6|11.9|||||||||||||||||||||"18294181"|"53530574"
"Bto3"||"B"||3|100|163|170|170|183|200||20||0|0|0|0|0|0|100|100|100|100|100|100|96|98|100|86|88|92|6|17|22|0.4|1|2|0.6|1|3|0.9|1|3|1.9|5|5|2.2|9|9|38|47|58|20|29|30|18|18|18|34|36|40|0|0|0|0.3|0.6|1||||1.12|1.16|1.19||||1.19|1.23|1.26|2.64|1.41|2.5|4.23|0.05|0.12|0.16||||30.5|31.3|32.7|16.1|17.3|19.5|52|53|54|1.7|2.1|2.9|42|45|50|24|26|28|20|23|28|".37"|".37"|0|0|0|0|0|0|2|5|7|0|1|2|7.5|9.9|13.7||||5.1|8.9|21.7|6|6.5|7.8|5.9|6.1|6.8|||||||4.4|8.6|11.9|||||||||||||||||||||"18294181"|"53530575"
"Ap1"||"A"||1|0|0|0|10|18|20||18||0|0|0|0|0|0|100|100|100|100|100|100|96|98|100|87|89|93|6|17|18|0.4|1|1|0.6|1|1|0.9|1|1|1.9|4|4|2.2|10|11|42|47|56|30|30|39|12|17|17|34|36|40|0|0|0|1|2.5|4||||1.35|1.38|1.4||||1.46|1.49|1.53|2.61|4.23|9|14|0.05|0.1|0.14||||32.9|34.5|36.5|20|22.8|26.7|44|45|46|2|2.7|3.5|44|49|56|24|26|28|21|25|30|".32"|".32"|0|0|0|0|0|0|2|4|5|0|1|2|9.5|13.3|18.1||||3.9|10.7|26.1|5.5|6.5|7.8|5.9|6.1|7|||||||6.1|12.1|18.1|||||||||||||||||||||"18294182"|"53530576"
"Bto1"||"B"||1|20|38|40|50|89|100||51||0|0|0|0|0|0|100|100|100|100|100|100|96|98|100|86|88|92|6|17|22|0.4|1|2|0.6|1|3|0.9|1|3|1.9|5|5|2.2|9|9|38|47|58|20|29|30|18|18|18|34|36|40|0|0|0|0.3|0.6|1||||1.12|1.16|1.19||||1.19|1.23|1.26|2.64|1.41|2.5|4.23|0.05|0.12|0.16||||30.5|31.3|32.7|16.1|17.3|19.5|52|53|54|1.7|2.1|2.9|42|45|50|24|26|28|20|23|28|".37"|".37"|0|0|0|0|0|0|2|5|7|0|1|2|7.5|9.9|13.7||||5.1|8.9|21.7|6|6.5|7.8|5.9|6.1|6.8|||||||4.4|8.6|11.9|||||||||||||||||||||"18294182"|"53530577"
"Ap2"||"A"||2|10|18|20|20|38|40||20||0|0|0|0|0|0|100|100|100|100|100|100|96|98|100|87|89|93|6|17|18|0.4|1|1|0.6|1|1|0.9|1|1|1.9|4|4|2.2|10|11|42|47|56|30|30|39|12|17|17|34|36|40|0|0|0|1|2.5|4||||1.35|1.38|1.4||||1.46|1.49|1.53|2.61|4.23|9|14|0.05|0.1|0.14||||32.9|34.5|36.5|20|22.8|26.7|44|45|46|2|2.7|3.5|44|49|56|24|26|28|21|25|30|".32"|".32"|0|0|0|0|0|0|2|4|5|0|1|2|9.5|13.3|18.1||||3.9|10.7|26.1|5.5|6.5|7.8|5.9|6.1|7|||||||6.1|12.1|18.1|||||||||||||||||||||"18294182"|"53530578"
"Bto2"||"B"||2|50|89|100|100|163|170||74||0|0|0|0|0|0|100|100|100|100|100|100|96|98|100|86|88|92|6|17|22|0.4|1|2|0.6|1|3|0.9|1|3|1.9|5|5|2.2|9|9|38|47|58|20|29|30|18|18|18|34|36|40|0|0|0|0.3|0.6|1||||1.12|1.16|1.19||||1.19|1.23|1.26|2.64|1.41|2.5|4.23|0.05|0.12|0.16||||30.5|31.3|32.7|16.1|17.3|19.5|52|53|54|1.7|2.1|2.9|42|45|50|24|26|28|20|23|28|".37"|".37"|0|0|0|0|0|0|2|5|7|0|1|2|7.5|9.9|13.7||||5.1|8.9|21.7|6|6.5|7.8|5.9|6.1|6.8|||||||4.4|8.6|11.9|||||||||||||||||||||"18294182"|"53530579"
"Bto3"||"B"||3|100|163|170|170|183|200||20||0|0|0|0|0|0|100|100|100|100|100|100|96|98|100|86|88|92|6|17|22|0.4|1|2|0.6|1|3|0.9|1|3|1.9|5|5|2.2|9|9|38|47|58|20|29|30|18|18|18|34|36|40|0|0|0|0.3|0.6|1||||1.12|1.16|1.19||||1.19|1.23|1.26|2.64|1.41|2.5|4.23|0.05|0.12|0.16||||30.5|31.3|32.7|16.1|17.3|19.5|52|53|54|1.7|2.1|2.9|42|45|50|24|26|28|20|23|28|".37"|".37"|0|0|0|0|0|0|2|5|7|0|1|2|7.5|9.9|13.7||||5.1|8.9|21.7|6|6.5|7.8|5.9|6.1|6.8|||||||4.4|8.6|11.9|||||||||||||||||||||"18294182"|"53530580"
"Bt2"||"B"||2|46|48|49|91|94|96|43|46|48|0|0|0|0|0|0|93|95|100|86|90|100|83|89|100|81|87|100|0|5|10|0|0|1.1|0|0|1.1|0|0.1|0.2|0|1.1|2.3|0|3.8|7.6|35|38|45|17|19|23|17|19|22|55|57|60||0||2|3|4||||1.19|1.23|1.28||||1.25|1.29|1.35||0.42|2.5|4.23|0.1|0.11|0.12||||32.4|34|36.8|28|30.5|34.5|44|47|51|4|4.5|5|63|67|72|39|41|43|33|39|51|".24"|".24"|0|0|0|0|0|0|0|0|0|0|0|0||||7.9|8.8|10.1|3|4|4.7|4.5|4.8|5||||||||||15.8|18.5|21.8|||||||||||||||||||||"18294177"|"53530552"
"Bt1"||"B"||1|16|36|36|46|48|49|10|12|13|0|0|0|0|0|0|93|95|100|86|90|100|83|89|100|81|87|100|0|5|10|0|0|1.1|0|0|1.1|0|0.1|0.2|0|1.1|2.3|0|3.8|7.6|35|38|45|17|19|23|17|19|22|55|57|60||0||2|3|4||||1.19|1.23|1.28||||1.25|1.29|1.35||0.42|2.5|4.23|0.1|0.11|0.12||||32.4|34|36.8|28|30.5|34.5|44|47|51|4|4.5|5|63|67|72|39|41|43|33|39|51|".20"|".20"|0|0|0|0|0|0|0|0|0|0|0|0||||7.9|8.8|10.1|3|4|4.7|4.5|4.8|5||||||||||15.8|18.5|21.8|||||||||||||||||||||"18294177"|"53530553"
"A1"||"A"||1|0|0|0|8|10|15|8|10|15|0|0|0|0|0|0|88|94|100|72|85|100|70|84|100|68|82|100|0|5|10|0|0|1.1|0|0|1.1|0|0.1|0.2|0|1.1|2.3|0|3.8|7.6|35|38|45|17|19|23|17|19|22|55|57|60||0||4|5.5|7||||1.07|1.13|1.19||||1.13|1.19|1.24||1.41|7|14.11|0.1|0.11|0.12||||30.1|33.5|37.2|26.2|30.5|35.4|42|47|53|4.3|5|5.8|66|72|78|39|40|42|26|37|52|".17"|".17"|0|0|0|0|0|0|0|0|0|0|0|0||||8.5|9.4|10.8|4.8|5.2|6.8|4.5|4.8|5||||||||||19.2|22.6|26.7|||||||||||||||||||||"18294177"|"53530554"
"Bw"||"B"|||8|25|25|16|36|36|8|11|11|0|0|0|0|0|0|93|95|100|86|90|100|83|89|100|81|87|100|0|5|10|0|0|1.1|0|0|1.1|0|0.1|0.2|0|1.1|2.3|0|3.8|7.6|35|38|45|17|19|23|17|19|22|55|57|60||0||2|3|4||||1.23|1.3|1.38||||1.29|1.36|1.42||0.42|2.5|4.23|0.1|0.11|0.12||||32.6|34.3|37.2|28.6|31.3|35.5|40|44|49|4|4.5|5|63|67|72|39|41|43|33|39|51|".20"|".20"|0|0|0|0|0|0|0|0|0|0|0|0||||7.9|8.8|10.1|3|4|4.7|4.5|4.8|5||||||||||15.8|18.5|21.8|||||||||||||||||||||"18294177"|"53530555"
"Cr"||"C"|||91|94|96|149|152|154|55|58|60|0|0|0|13|19|22|95|97|100|89|95|100|77|94|100|74|91|100|0|5|10|0|0.2|0.5|0|0.3|0.5|0|0.6|1.2|0|1.6|3|0|2.3|4.6|40|47|64|20|23|32|20|24|32|35|48|60||0||2|3|4||||1.41|1.5|1.6||||1.49|1.58|1.66||0.01|0.2|0.42|0.1|0.11|0.12||||24.5|29.8|35.2|17.5|25.7|34.7|28|33|39|2.5|3.5|4.5|46|60|72|24|34|43|17|35|51|".28"|".28"|0|0|0|0|0|0|0|0|0|0|0|0||||5.2|7.6|10.1|2.2|2.2|2.3|4.5|4.8|5||||||||||11.2|16.4|21.8|||||||||||||||||||||"18294177"|"53530556"
"A2"||"A"||2|8|10|15|8|25|25|0|15|15|0|0|0|0|0|0|88|94|100|72|85|100|70|84|100|68|82|100|0|5|10|0|0|1.1|0|0|1.1|0|0.1|0.2|0|1.1|2.3|0|3.8|7.6|35|38|45|17|19|23|17|19|22|55|57|60||0||4|5.5|7||||1.07|1.13|1.19||||1.13|1.19|1.24||1.41|7|14.11|0.1|0.11|0.12||||30.1|33.5|37.2|26.2|30.5|35.4|42|47|53|4.3|5|5.8|66|72|78|39|40|42|26|37|52|".17"|".17"|0|0|0|0|0|0|0|0|0|0|0|0||||8.5|9.4|10.8|4.8|5.2|6.8|4.5|4.8|5||||||||||19.2|22.6|26.7|||||||||||||||||||||"18294177"|"53530557"
"Bw3"||"B"||3|58|66|74|94|102|112||36||0|0|0|0|0|0|95|97.5|100|90|95|100|80|90|100|60|75|90|5|7|10|0|0|0|0|0|0|0|0.2|1|0|1.9|2|2|4.9|5|63.5|69.5|75|||||||20|23.5|27|0|0|0|6|7|8||||1.26|1.27|1.29||||1.34|1.35|1.37|2.65|4.23|23|42|0.09|0.1|0.11||||29.6|32.1|34.5|16.3|19.5|22.8|46|48|50|1.7|2.1|2.5|43|48|53|13|16|18|6|13|20|".37"|".37"|0|0|0|0|0|0|0|0|0|0|0|0||||5.1|6.5|8.3|0.9|1|3.4|4.5|5|5.5||||||||||29.3|36.2|43.1|||||||||||||||||||||"18294178"|"53530558"
"C"||"C"|||94|102|112|122|132|140||30||0|0|0|5|20|22|75|82.5|90|50|55|60|40|47.5|55|35|40|45|35|37.4|40|0|0|0|0|0.1|0.5|0|0.8|1|5|7.7|10|25|28.8|30|35.1|42.6|50|||||||15|20|25|0|0|0|2|3|4||||1.35|1.4|1.44||||1.4|1.45|1.5|2.71|4.23|23|42|0.09|0.1|0.11||||14.6|17.8|23.1|6|9|13.6|24|27|34|0.4|0.7|1.4|29|36|42|9|13|17|0|1|4|".17"|".37"|0|0|0|0|0|0|0|0|0|0|0|0||||3.6|4.9|6.5|3.6|4.9|5.5|4.5|4.8|5||||||||||33.7|36.7|41.1|||||||||||||||||||||"18294178"|"53530559"
"Cr"||"C"|||122|132|140|150|152|200||20||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|||||||0|0|0|0|0|0|0|0|0||||1.68|1.68|1.69|||||||2.76|0.02|0.22|0.42|0|0|0|||||||0|0|0|0|0|0|||||||||||||".02"|".02"|||||||||||||||||||||||||||||||||||||||||||||||||||||||||"18294178"|"53530560"
"Ap"||"A"|||0|0|0|8|10|15||10||0|0|0|0|0|0|100|100|100|100|100|100|95|97.5|100|85|92.5|100|5|8.6|10|0|0|0|0|0|0|0|0.4|1|2|2.9|5|3|5.3|6|50|53.9|58.9|||||||35|37.5|40|0|0|0|7|10.5|14||||0.71|0.96|1.2||||0.81|1.06|1.3|2.6|4.23|23|42|0.09|0.1|0.11||||32.5|34.6|36.4|19.2|23|26.6|48|57|65|3|3.4|3.7|58|67|77|24|25|27|24|30|39|".37"|".37"|0|0|0|0|0|0|0|0|0|0|0|0||||6.2|6.9|7.9|2.3|3.8|4.3|5.1|5.3|5.5||||||||||29.8|34.1|38.5|||||||||||||||||||||"18294178"|"53530561"
"A"||"A"|||8|10|15|23|28|33||18||0|0|0|0|0|0|100|100|100|100|100|100|95|97.5|100|85|92.5|100|5|8.6|10|0|0|0|0|0|0|0|0.4|1|2|2.9|5|3|5.3|6|50|53.9|58.9|||||||35|37.5|40|0|0|0|7|10.5|14||||0.71|0.92|1.13||||0.81|1.02|1.23|2.6|4.23|23|42|0.09|0.1|0.11||||32|34.1|35.9|18.4|22|25.5|50|58|65|3|3.4|3.7|58|67|77|24|25|27|24|30|39|".37"|".37"|0|0|0|0|0|0|0|0|0|0|0|0||||6.2|6.9|7.9|2.3|3.8|4.3|5.1|5.3|5.5||||||||||29.8|34.1|38.5|||||||||||||||||||||"18294178"|"53530562"
"Bw1"||"B"||1|23|28|33|30|36|41||8||0|0|0|0|0|0|95|97.5|100|90|95|100|80|90|100|60|75|90|5|7|10|0|0|0|0|0|0|0|0.2|1|0|1.9|2|2|4.9|5|63.5|69.5|75|||||||20|23.5|27|0|0|0|6|7|8||||1.26|1.27|1.29||||1.34|1.35|1.37|2.65|4.23|23|42|0.09|0.1|0.11||||29.6|32.1|34.5|16.3|19.5|22.8|46|48|50|1.7|2.1|2.5|43|48|53|13|16|18|6|13|20|".37"|".37"|0|0|0|0|0|0|0|0|0|0|0|0||||5.1|6.5|8.3|0.9|1|3.4|4.5|5|5.5||||||||||29.3|36.2|43.1|||||||||||||||||||||"18294178"|"53530563"
"Bw2"||"B"||2|30|36|41|58|66|74||30||0|0|0|0|0|0|95|97.5|100|90|95|100|80|90|100|60|75|90|5|7|10|0|0|0|0|0|0|0|0.2|1|0|1.9|2|2|4.9|5|63.5|69.5|75|||||||20|23.5|27|0|0|0|6|7|8||||1.26|1.27|1.29||||1.34|1.35|1.37|2.65|4.23|23|42|0.09|0.1|0.11||||29.6|32.1|34.5|16.3|19.5|22.8|46|48|50|1.7|2.1|2.5|43|48|53|13|16|18|6|13|20|".37"|".37"|0|0|0|0|0|0|0|0|0|0|0|0||||5.1|6.5|8.3|0.9|1|3.4|4.5|5|5.5||||||||||29.3|36.2|43.1|||||||||||||||||||||"18294178"|"53530564"
"C"||"C"|||58|74|74|94|104|112||30||0|0|0|5|20|22|75|82.5|90|50|55|60|40|47.5|55|35|40|45|35|37.4|40|0|0|0|0|0.1|0.5|0|0.8|1|5|7.7|10|25|28.8|30|35.1|42.6|50|||||||15|20|25|0|0|0|2|3|4||||1.35|1.4|1.44||||1.4|1.45|1.5|2.71|4.23|23|42|0.09|0.1|0.11||||14.6|17.8|23.1|6|9|13.6|24|27|34|0.4|0.7|1.4|29|36|42|9|13|17|0|1|4|".17"|".37"|0|0|0|0|0|0|0|0|0|0|0|0||||3.6|4.9|6.5|3.6|4.9|5.5|4.5|4.8|5||||||||||33.7|36.7|41.1|||||||||||||||||||||"18294179"|"53530565"
"Cr"||"C"|||94|104|112|150|152|200||20||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|||||||0|0|0|0|0|0|0|0|0||||1.68|1.68|1.69|||||||2.76|0.02|0.22|0.42|0|0|0|||||||0|0|0|0|0|0|||||||||||||".02"|".02"|||||||||||||||||||||||||||||||||||||||||||||||||||||||||"18294179"|"53530566"
"A"||"A"|||0|0|0|8|8|15||10||0|0|0|0|0|0|100|100|100|100|100|100|95|97.5|100|85|92.5|100|5|8.6|10|0|0|0|0|0|0|0|0.4|1|2|2.9|5|3|5.3|6|50|53.9|58.9|||||||35|37.5|40|0|0|0|7|10.5|14||||0.71|0.96|1.2||||0.81|1.06|1.3|2.6|4.23|23|42|0.09|0.1|0.11||||32.5|34.6|36.4|19.2|23|26.6|48|57|65|3|3.4|3.7|58|67|77|24|25|27|24|30|39|".37"|".37"|0|0|0|0|0|0|0|0|0|0|0|0||||6.2|6.9|7.9|2.3|3.8|4.3|5.1|5.3|5.5||||||||||29.8|34.1|38.5|||||||||||||||||||||"18294179"|"53530567"
"Bw"||"B"|||0|8|15|58|74|74||8||0|0|0|0|0|0|95|97.5|100|90|95|100|80|90|100|60|75|90|5|7|10|0|0|0|0|0|0|0|0.2|1|0|1.9|2|2|4.9|5|63.5|69.5|75|||||||20|23.5|27|0|0|0|6|7|8||||1.26|1.27|1.29||||1.34|1.35|1.37|2.65|4.23|23|42|0.09|0.1|0.11||||29.6|32.1|34.5|16.3|19.5|22.8|46|48|50|1.7|2.1|2.5|43|48|53|13|16|18|6|13|20|".37"|".37"|0|0|0|0|0|0|0|0|0|0|0|0||||5.1|6.5|8.3|0.9|1|3.4|4.5|5|5.5||||||||||29.3|36.2|43.1|||||||||||||||||||||"18294179"|"53530568"
